B;ESP;N.TORA;Mirindiba;B;51;10;4,5;61;64;59;57
B;ESP;N.TORA;Copaíba;A;18;11;4,6;61;57;56;56
B;ESP;N.TORA;Copaíba;B;18;11;4,4;56;56;51;53
B;ESP;N.TORA;Copaíba;C;18;11;3,9;50;53;47;47
B;ESP;N.TORA;Libra;A;22;11;4,0;65;65;60;60
B;ESP;N.TORA;Libra;B;22;11;3,4;62;60;57;57
B;ESP;N.TORA;Libra;C;22;11;3,6;57;56;54;52
B;ESP;N.TORA;Libra;A;24;11;4,7;54;55;50;51
B;ESP;N.TORA;Libra;B;24;11;4,5;49;49;46;48
B;ESP;N.TORA;Libra;C;24;11;3,3;46;47;44;43
B;ESP;N.TORA;Jatobá;A;27;11;5,6;56;56;53;53
B;ESP;N.TORA;Jatobá;B;27;11;4,6;53;52;49;48
B;ESP;N.TORA;Jatobá;C;27;11;5,2;50;50;45;45
B;ESP;N.TORA;Canelão;A;28;11;5,1;67;69;64;62
B;ESP;N.TORA;Canelão;B;28;11;4,8;61;62;59;57
B;ESP;N.TORA;Canelão;C;28;11;4,1;56;59;53;55
B;ESP;N.TORA;Canelão;A;30;11;5,1;95;95;85;89
B;ESP;N.TORA;Canelão;B;30;11;5,5;86;88;80;80
B;ESP;N.TORA;Canelão;C;30;11;6,8;82;82;77;76
B;ESP;N.TORA;Embireira;A;4;12;5,9;72;70;68;68
B;ESP;N.TORA;Embireira;B;4;12;4,2;66;66;62;62
B;ESP;N.TORA;Embireira;C;4;12;4,0;61;63;56;59
B;ESP;N.TORA;Libra;A;6;12;4,3;53;54;48;48
B;ESP;N.TORA;Libra;B;6;12;4,5;49;49;45;45
B;ESP;N.TORA;Libra;C;6;12;4,4;45;46;43;42
B;ESP;N.TORA;Cuiarana;A;8;12;3,5;61;61;55;55
B;ESP;N.TORA;Cuiarana;B;8;12;3,7;56;56;51;53
B;ESP;N.TORA;Cuiarana;C;8;12;4,1;53;53;50;47
B;ESP;N.TORA;Tamboril;A;10;12;5,9;90;90;84;82
B;ESP;N.TORA;Tamboril;B;10;12;6,0;80;83;78;78
B;ESP;N.TORA;Tamboril;C;10;12;6,7;77;79;72;73
B;ESP;N.TORA;Caucho;A;14;12;5,5;69;68;61;63
B;ESP;N.TORA;Caucho;B;14;12;5,7;61;61;57;56
B;ESP;N.TORA;Libra;A;27;12;5,5;78;81;73;72
B;ESP;N.TORA;Libra;B;27;12;5,5;74;75;66;68
B;ESP;N.TORA;Libra;C;27;12;4,1;69;68;63;64
B;ESP;N.TORA;Maracatiara;A;38;12;6,0;59;60;56;54
B;ESP;N.TORA;Maracatiara;B;38;12;4,9;56;55;51;52
B;ESP;N.TORA;Maracatiara;C;38;12;5,6;52;51;48;47
B;ESP;N.TORA;Caroba;A;39;12;5,7;57;57;56;54
B;ESP;N.TORA;Caroba;B;39;12;5,9;56;56;52;51
B;ESP;N.TORA;Caroba;C;39;12;4,3;50;51;48;48
B;ESP;N.TORA;Embireira;A;40;12;3,2;53;55;52;50
B;ESP;N.TORA;Embireira;B;40;12;4,7;50;50;48;47
B;ESP;N.TORA;Embireira;C;40;12;4,8;46;47;42;45
B;ESP;N.TORA;Virola;A;41;12;4,4;44;44;41;41
B;ESP;N.TORA;Virola;B;41;12;5,9;41;41;38;39
B;ESP;N.TORA;Maracatiara;A;50;12;6,9;70;70;68;65
B;ESP;N.TORA;Maracatiara;B;50;12;7,4;69;65;62;64
B;ESP;N.TORA;Maracatiara;C;50;12;5,8;61;61;59;57
B;ESP;N.TORA;Xixá;A;53;12;5,1;56;56;54;55
B;ESP;N.TORA;Xixá;B;53;12;4,3;53;53;50;50
B;ESP;N.TORA;Xixá;C;53;12;4,7;49;48;45;47
B;ESP;N.TORA;Canelão;A;54;12;4,6;98;95;88;88
B;ESP;N.TORA;Canelão;B;54;12;4,6;91;89;84;83
B;ESP;N.TORA;Canelão;C;54;12;4,1;85;86;76;80
B;ESP;N.TORA;Orelha-de-macaco;A;55;12;4,1;76;76;69;68
B;ESP;N.TORA;Orelha-de-macaco;B;55;12;4,3;67;67;64;65
B;ESP;N.TORA;Orelha-de-macaco;C;55;12;4,2;66;65;60;60
B;ESP;N.TORA;Embireira;A;2;13;5,3;106;105;102;98
B;ESP;N.TORA;Embireira;B;2;13;6,8;100;101;93;93
B;ESP;N.TORA;Embireira;C;2;13;7,2;91;93;87;87
B;ESP;N.TORA;Libra;A;10;13;4,7;53;55;52;51
B;ESP;N.TORA;Libra;B;10;13;4,9;50;50;47;46
B;ESP;N.TORA;Libra;C;10;13;6,0;45;47;44;44
B;ESP;N.TORA;Cuiarana;A;31;13;5,1;86;86;79;82
B;ESP;N.TORA;Cuiarana;B;31;13;5,3;79;80;74;77
B;ESP;N.TORA;Cuiarana;C;31;13;4,7;76;76;70;71
B;ESP;N.TORA;Jatobá;A;14;14;4,9;88;85;78;79
B;ESP;N.TORA;Jatobá;B;14;14;4,7;79;82;77;74
B;ESP;N.TORA;Jatobá;C;14;14;4,3;74;75;69;68
B;ESP;N.TORA;Tamboril;A;15;14;4,0;86;83;80;78
B;ESP;N.TORA;Tamboril;B;15;14;3,9;76;76;72;72
B;ESP;N.TORA;Tamboril;C;15;14;4,3;74;73;69;70
B;ESP;N.TORA;Libra;A;17;14;4,6;63;62;61;57
B;ESP;N.TORA;Libra;B;17;14;5,1;60;57;55;56
B;ESP;N.TORA;Libra;C;17;14;5,5;55;56;51;52
B;ESP;N.TORA;Libra;A;20;14;5,7;60;62;56;55
B;ESP;N.TORA;Libra;B;20;14;4,9;56;56;53;52
B;ESP;N.TORA;Libra;C;20;14;5,5;53;52;50;49
B;ESP;N.TORA;Libra;A;21;14;5,9;61;64;56;56
B;ESP;N.TORA;Libra;B;21;14;5,6;56;57;54;53
B;ESP;N.TORA;Libra;C;21;14;5,0;52;53;51;50
B;ESP;N.TORA;Angelim-amargoso;A;35;14;4,5;68;69;62;62
B;ESP;N.TORA;Angelim-amargoso;B;35;14;4,1;60;63;57;59
B;ESP;N.TORA;Angelim-amargoso;C;35;14;4,2;56;59;54;54
B;ESP;N.TORA;Cuiarana;A;36;14;5,5;66;64;59;57
B;ESP;N.TORA;Cuiarana;B;36;14;5,8;61;60;55;56
B;ESP;N.TORA;Copaíba;A;43;14;4,7;59;56;54;54
B;ESP;N.TORA;Copaíba;B;43;14;4,4;54;56;52;50
B;ESP;N.TORA;Copaíba;C;43;14;5,8;50;50;47;47
B;ESP;N.TORA;Maracatiara;A;16;15;7,0;64;62;57;57
B;ESP;N.TORA;Maracatiara;B;16;15;6,3;57;60;53;54
B;ESP;N.TORA;Maracatiara;C;16;15;6,7;56;55;51;50
B;ESP;N.TORA;Ipê;A;23;15;4,5;59;62;55;56
B;ESP;N.TORA;Ipê;B;23;15;5,5;54;55;52;51
B;ESP;N.TORA;Ipê;C;23;15;4,4;52;51;49;47
B;ESP;N.TORA;Garapeira;A;27;15;4,5;65;66;62;61
B;ESP;N.TORA;Garapeira;B;27;15;4,6;62;64;57;56
B;ESP;N.TORA;Garapeira;C;27;15;5,7;59;60;55;55
B;ESP;N.TORA;Angelim-amargoso;A;31;15;6,2;117;121;112;111
B;ESP;N.TORA;Angelim-amargoso;B;31;15;5,7;110;111;104;104
B;ESP;N.TORA;Angelim-amargoso;C;31;15;5,5;103;102;97;94
B;ESP;N.TORA;Jatobá;A;32;15;4,0;56;57;53;54
B;ESP;N.TORA;Jatobá;B;32;15;5,7;53;53;50;48
B;ESP;N.TORA;Jatobá;C;32;15;4,6;49;49;45;47
B;ESP;N.TORA;Ipê;A;43;15;6,5;65;63;57;60
B;ESP;N.TORA;Ipê;B;43;15;5,4;59;61;56;54
B;ESP;N.TORA;Ipê;C;43;15;5,3;56;56;53;50
B;ESP;N.TORA;Xixá;A;57;15;5,9;67;66;61;62
B;ESP;N.TORA;Xixá;B;57;15;5,7;63;61;56;56
B;ESP;N.TORA;Xixá;C;57;15;5,9;59;59;55;54
B;ESP;N.TORA;Libra;A;25;16;5,7;73;76;69;69
B;ESP;N.TORA;Libra;B;25;16;4,2;69;70;64;63
B;ESP;N.TORA;Libra;C;25;16;5,0;62;64;61;60
B;ESP;N.TORA;Libra;A;26;16;4,7;64;65;61;63
B;ESP;N.TORA;Libra;B;26;16;3,3;61;62;56;56
B;ESP;N.TORA;Canelão;A;27;16;6,7;64;61;57;57
B;ESP;N.TORA;Canelão;B;27;16;7,2;56;59;52;52
B;ESP;N.TORA;Canelão;C;27;16;6,6;55;55;51;51
B;ESP;N.TORA;Libra;A;29;16;4,1;60;61;56;56
B;ESP;N.TORA;Libra;B;29;16;5,8;56;56;52;52
B;ESP;N.TORA;Libra;A;31;16;3,9;57;60;55;55
B;ESP;N.TORA;Libra;B;31;16;3,7;54;56;51;52
B;ESP;N.TORA;Libra;C;31;16;3,9;51;52;48;49
B;ESP;N.TORA;Libra;A;32;16;5,0;80;80;72;74
B;ESP;N.TORA;Libra;B;32;16;5,8;76;75;69;69
B;ESP;N.TORA;Libra;C;32;16;5,3;70;68;66;63
B;ESP;N.TORA;Libra;A;34;16;3,2;53;55;51;49
B;ESP;N.TORA;Libra;B;34;16;3,4;50;51;47;46
B;ESP;N.TORA;Libra;C;34;16;3,2;46;46;43;45
B;ESP;N.TORA;Canelão;A;38;16;4,0;59;59;55;52
B;ESP;N.TORA;Canelão;B;38;16;5,9;56;52;49;50
B;ESP;N.TORA;Canelão;C;38;16;5,3;49;49;46;47
B;ESP;N.TORA;Libra;A;41;16;5,6;56;54;52;53
B;ESP;N.TORA;Libra;B;41;16;5,8;51;51;49;50
B;ESP;N.TORA;Libra;C;41;16;4,3;48;48;45;45
B;ESP;N.TORA;Xixá;A;42;16;3,9;56;56;54;52
B;ESP;N.TORA;Xixá;B;42;16;3,8;53;54;50;48
B;ESP;N.TORA;Xixá;C;42;16;3,3;49;50;45;46
B;ESP;N.TORA;Jatobá;A;49;16;5,4;86;83;77;77
B;ESP;N.TORA;Jatobá;B;49;16;4,2;78;77;71;74
B;ESP;N.TORA;Jatobá;C;49;16;4,7;74;73;69;69
B;ESP;N.TORA;Mirindiba;A;51;16;5,4;53;51;48;49
B;ESP;N.TORA;Mirindiba;B;51;16;5,6;49;49;44;44
B;ESP;N.TORA;Mirindiba;C;51;16;4,4;45;46;43;41
B;ESP;N.TORA;Maracatiara;A;55;16;7,7;61;62;59;56
B;ESP;N.TORA;Maracatiara;B;55;16;8,2;56;57;55;54
B;ESP;N.TORA;Maracatiara;C;55;16;8,4;52;53;49;50
B;ESP;N.TORA;Canelão;A;57;16;5,7;56;60;54;54
B;ESP;N.TORA;Canelão;B;57;16;5,7;55;53;49;49
B;ESP;N.TORA;Canelão;C;57;16;8,2;50;49;47;45
B;ESP;N.TORA;Ipê;A;59;16;5,7;99;97;92;93
B;ESP;N.TORA;Ipê;B;59;16;7,3;91;96;86;88
B;ESP;N.TORA;Ipê;C;59;16;7,7;89;86;78;82
B;ESP;N.TORA;Libra;A;21;17;4,6;83;81;75;77
B;ESP;N.TORA;Libra;B;21;17;4,1;74;75;70;72
B;ESP;N.TORA;Libra;C;21;17;4,0;72;69;65;64
B;ESP;N.TORA;Garapeira;A;34;17;5,1;66;67;62;62
B;ESP;N.TORA;Garapeira;B;34;17;4,2;60;64;56;59
B;ESP;N.TORA;Garapeira;C;34;17;5,6;56;56;54;54
B;ESP;N.TORA;Canelão;A;41;17;5,1;64;63;59;60
B;ESP;N.TORA;Canelão;B;41;17;4,6;61;57;55;55
B;ESP;N.TORA;Canelão;C;41;17;4,7;56;56;52;52
B;ESP;N.TORA;Cuiarana;A;42;17;4,5;56;54;51;50
B;ESP;N.TORA;Cuiarana;B;42;17;3,9;52;50;48;49
B;ESP;N.TORA;Cuiarana;C;42;17;4,1;47;47;44;43
B;ESP;N.TORA;Ipê;A;51;17;6,4;60;59;57;56
B;ESP;N.TORA;Ipê;B;51;17;7,0;57;56;54;53
B;ESP;N.TORA;Ipê;C;51;17;6,6;54;52;49;50
B;ESP;N.TORA;Embireira;A;52;17;8,0;118;117;104;107
B;ESP;N.TORA;Embireira;B;52;17;6,8;108;105;98;101
B;ESP;N.TORA;Embireira;C;52;17;7,8;98;98;93;95
B;ESP;N.TORA;Taxi;A;4;18;3,2;85;87;77;80
B;ESP;N.TORA;Taxi;B;4;18;4,6;77;80;72;71
B;ESP;N.TORA;Taxi;C;4;18;4,8;73;72;66;66
B;ESP;N.TORA;Libra;A;16;18;6,1;56;56;51;51
B;ESP;N.TORA;Libra;B;16;18;5,5;52;51;48;48
B;ESP;N.TORA;Ipê;A;17;18;5,7;53;52;49;48
B;ESP;N.TORA;Ipê;B;17;18;5,5;48;49;44;45
B;ESP;N.TORA;Ipê;C;17;18;4,4;46;46;41;41
B;ESP;N.TORA;Libra;A;23;18;4,5;55;56;52;54
B;ESP;N.TORA;Libra;B;23;18;5,4;54;55;50;48
B;ESP;N.TORA;Libra;C;23;18;5,7;50;48;47;45
B;ESP;N.TORA;Maracatiara;A;26;18;6,9;57;59;54;54
B;ESP;N.TORA;Maracatiara;B;26;18;5,2;53;55;51;49
B;ESP;N.TORA;Maracatiara;C;26;18;6,5;50;51;46;46
B;ESP;N.TORA;Libra;A;28;18;3,7;55;54;51;50
B;ESP;N.TORA;Libra;B;28;18;3,4;50;50;45;47
B;ESP;N.TORA;Libra;C;28;18;4,6;47;46;43;43
B;ESP;N.TORA;Garapeira;A;29;18;4,4;65;62;60;59
B;ESP;N.TORA;Garapeira;B;29;18;5,1;59;59;56;56
B;ESP;N.TORA;Garapeira;C;29;18;4,6;56;54;52;52
B;ESP;N.TORA;Libra;A;36;18;5,6;51;51;46;48
B;ESP;N.TORA;Libra;B;36;18;4,4;47;49;44;43
B;ESP;N.TORA;Libra;C;36;18;4,8;44;44;41;42
B;ESP;N.TORA;Jatobá;A;46;18;4,9;78;80;75;73
B;ESP;N.TORA;Jatobá;B;46;18;6,9;71;72;66;66
B;ESP;N.TORA;Jatobá;C;46;18;4,9;66;68;64;63
B;ESP;N.TORA;Embireira;A;48;18;5,3;115;114;108;107
B;ESP;N.TORA;Embireira;B;48;18;5,8;105;104;99;99
B;ESP;N.TORA;Embireira;C;48;18;6,2;102;100;93;92
B;ESP;N.TORA;Canelão;A;3;19;5,9;80;79;77;74
B;ESP;N.TORA;Canelão;B;3;19;4,6;76;75;68;70
B;ESP;N.TORA;Canelão;C;3;19;5,0;70;68;65;63
B;ESP;N.TORA;Libra;A;13;19;5,1;64;65;60;62
B;ESP;N.TORA;Libra;B;13;19;4,6;60;61;55;55
B;ESP;N.TORA;Embireira;A;21;19;6,3;59;61;54;55
B;ESP;N.TORA;Embireira;B;21;19;6,7;56;53;51;52
B;ESP;N.TORA;Embireira;C;21;19;5,1;52;50;47;47
B;ESP;N.TORA;Libra;A;23;19;5,0;56;57;52;54
B;ESP;N.TORA;Libra;B;23;19;4,9;53;54;49;48
B;ESP;N.TORA;Libra;C;23;19;5,0;50;49;47;45
B;ESP;N.TORA;Embireira;A;24;19;5,8;55;54;50;49
B;ESP;N.TORA;Embireira;B;24;19;5,5;49;50;47;47
B;ESP;N.TORA;Embireira;C;24;19;6,6;46;47;43;44
B;ESP;N.TORA;Libra;A;26;19;3,9;85;85;79;81
B;ESP;N.TORA;Libra;B;26;19;3,9;78;77;72;75
B;ESP;N.TORA;Faveira-branca;A;40;19;4,3;59;62;56;56
B;ESP;N.TORA;Faveira-branca;B;40;19;4,9;56;56;52;52
B;ESP;N.TORA;Faveira-branca;C;40;19;4,7;53;50;47;50
B;ESP;N.TORA;Xixá;A;14;20;5,4;50;50;48;48
B;ESP;N.TORA;Xixá;B;14;20;4,1;48;48;44;44
B;ESP;N.TORA;Xixá;C;14;20;5,3;45;43;42;41
B;ESP;N.TORA;Faveira-branca;A;16;20;3,8;85;86;79;80
B;ESP;N.TORA;Faveira-branca;B;16;20;3,8;80;78;75;75
B;ESP;N.TORA;Faveira-branca;C;16;20;4,3;75;74;69;67
B;ESP;N.TORA;Maracatiara;A;22;20;8,4;54;53;51;49
B;ESP;N.TORA;Maracatiara;B;22;20;6,8;49;49;48;47
B;ESP;N.TORA;Maracatiara;C;22;20;6,0;46;45;42;45
B;ESP;N.TORA;Garapeira;A;25;20;4,7;65;68;64;62
B;ESP;N.TORA;Garapeira;B;25;20;4,7;61;60;56;59
B;ESP;N.TORA;Garapeira;C;25;20;4,9;59;59;53;54
B;ESP;N.TORA;Copaíba;A;21;21;4,4;76;73;70;69
B;ESP;N.TORA;Copaíba;B;21;21;3,3;70;71;64;64
B;ESP;N.TORA;Copaíba;C;21;21;4,5;65;65;59;60
B;ESP;N.TORA;Maracatiara;A;3;22;5,6;75;72;67;70
B;ESP;N.TORA;Maracatiara;B;3;22;4,8;68;70;64;62
B;ESP;N.TORA;Maracatiara;C;3;22;5,8;62;62;57;57
B;ESP;N.TORA;Embireira;A;4;22;6,2;63;63;59;59
B;ESP;N.TORA;Embireira;B;4;22;5,5;60;61;54;55
B;ESP;N.TORA;Embireira;C;4;22;6,4;54;56;53;50
B;ESP;N.TORA;Cumaru;A;5;22;5,1;56;57;55;53
B;ESP;N.TORA;Cumaru;B;5;22;5,0;55;54;49;50
B;ESP;N.TORA;Cumaru;C;5;22;4,4;51;50;45;46
B;ESP;N.TORA;Breu;A;9;22;2,6;54;54;50;49
B;ESP;N.TORA;Breu;B;9;22;2,7;50;51;46;46
B;ESP;N.TORA;Garapeira;A;11;22;5,4;56;57;56;55
